Id,Price
12223,342709.2185243273
1066,180327.39696347262
16116,307078.0471747786
11410,476237.8022333
4088,155809.8966260443
5956,190665.38935576016
14669,166197.8359735724
13871,139192.32285053728
4126,270524.98518825835
12114,241908.53856609628
16607,148204.71867176288
4266,215345.5804481553
13518,182019.3402100646
11856,248154.08243841297
3885,241201.4269769426
8891,134919.9044620109
4964,178074.48978212485
7696,146721.2441173798
6894,128412.53646608217
9766,139857.3046973739
4800,159533.92489411836
2840,190387.05739675352
4743,188274.57240956306
13562,483966.84286543506
8301,196932.43062166288
5405,180304.54430031846
1535,161520.9957545863
9073,129531.2479115919
1698,339254.5321913728
12262,230907.25526676743
6794,182860.1435804249
12701,160532.62002209612
8432,177353.79879199076
13540,135283.66169332436
8629,149843.97253775215
1440,184666.56518720367
8596,211517.305217474
9575,279689.8332910643
14976,106224.31192724528
3149,218002.29599377164
5157,154090.28939401926
10748,175724.31005990546
9719,373820.6348732415
6376,179501.44594928826
9733,176319.18303605285
4749,182249.53185945813
4994,370121.89676230034
538,200884.21483828983
5512,129082.06939032703
9778,154594.99398805143
9761,150990.5817989531
3174,381052.08638471755
13429,187350.943290552
10467,79072.53478503265
14129,183410.79023637302
13608,197799.51332603802
11106,145904.27275370524
12048,174957.9925037601
1054,336914.7247230876
3582,226848.9355609892
1566,159020.47535021973
11529,137730.22913052505
11859,146518.56634526953
10582,149929.14561397405
14907,484445.38350566576
14039,166409.5839809691
10489,180176.40565287403
3331,304524.89124761
10153,242959.0519492292
5271,176192.9593481097
11871,314686.26147108903
776,123776.54394932924
3994,133903.38745438238
9433,73124.18527334713
14275,136854.229608698
8030,232896.28592645947
8169,265267.0374066836
8053,195449.12881809846
4822,244317.11569904198
13197,237770.51340344935
13634,256620.08688466452
8951,188271.47901398424
12176,262323.7099637784
15471,133983.3336472572
14962,131485.38336186137
12512,124485.1830134391
8697,499773.5891878775
7095,225465.357989254
13639,199990.67411419767
16660,169928.83639984415
5848,149700.3276054757
5386,195187.5288098402
10880,298587.96402375307
3954,187216.69761433025
13426,344819.29737324774
5966,210878.6020271233
16315,304803.888406944
7455,179208.49808466138
11071,230085.0197620675
14740,211873.31472219696
16087,191766.05403909978
8931,251497.85783052564
15289,161637.73027619516
16089,222996.42863855197
12128,180234.55285163078
4724,211489.76638449714
8585,200137.9737982783
7188,239329.8113310441
5423,148562.78082852985
10488,186041.6655110037
5980,213397.7323649061
8376,248149.98465633855
12397,141984.47687694427
16496,219263.44786780808
4891,256899.10678903773
9710,135913.71692836218
6339,171345.465930354
244,200584.0791139615
5002,236635.55364426936
5358,175455.28192601594
7636,150188.35121824007
9361,312874.4343759749
3601,124845.68152358408
15755,155411.8166699667
172,182753.36952820013
3037,339160.12033152545
577,243412.99200838886
3607,178961.3941659084
2515,106514.45020019564
10413,148989.32835802692
10511,228708.07288673756
4637,449245.5965197715
12736,278384.9611524255
9534,247810.14326870482
11641,166681.0313570952
10419,249504.86614495143
15313,124959.18888607682
14915,200961.5654757562
12409,364287.7638459213
9405,130891.53686642105
14066,210725.8667448751
14108,206374.94221482959
11931,250811.95219776125
11464,349740.44686316885
926,147454.27187944704
11190,220188.91988397564
10260,178571.672582832
12712,204966.8247427256
1234,226724.7619118991
11608,107073.67224656955
3776,238284.99052978877
4881,201368.56268694522
10266,163413.9932900114
3262,240133.78555337162
3576,365251.72597254097
16604,363956.01893745904
8041,128824.90657533128
10691,242718.85556185714
8357,194652.44203730815
11661,144365.09179523637
4453,234948.08420776107
15936,219502.42932528027
8463,236414.84351000958
15770,234394.13378703594
466,166555.7556119131
14965,89237.15856535293
11227,173178.54146215596
9894,294793.4030825555
11746,201336.49544248532
4118,149264.10809060227
756,328481.6299567444
15589,176670.21203087046
109,334442.6187305118
5778,203394.78148033924
1731,88803.85612554861
3450,156115.53344565895
2961,196518.30543530648
222,172941.95898358963
11454,324633.42904826923
7339,186751.72290220798
12096,102809.83858960625
14074,190632.08056921777
4058,432780.0464891141
6603,272483.74437736924
3289,141175.14525613486
16681,213351.70289418902
8200,276538.5153085508
3343,337477.28892231866
7802,184171.51779243167
2082,376106.8840296327
217,273095.20250555343
1720,177594.30614411435
7224,231862.25426634512
6176,167988.8480286424
12571,247197.03132088797
16666,328330.06895797653
8908,194695.26587100807
6914,180529.65494203553
5428,202196.22498261422
381,182608.54666452252
3991,173328.32170010198
16365,245519.06557910278
1046,172130.3698258112
391,150665.62898796017
9212,342102.6655612708
3022,187780.19733851939
9961,106322.18908478593
6764,257868.3922113666
7720,174775.86033359845
4809,228032.5571508513
8877,312720.20883404714
7817,183313.84508279792
10614,115606.25280231977
5553,258007.39706788614
16488,127714.0976111684
11002,157912.90831651882
13592,453213.28828342346
15050,215786.87668896475
13553,288560.47865430696
9041,175069.1996468962
5461,417386.8901288485
16274,377362.7930408569
2138,119314.00344312596
6245,167838.0212699482
8245,156781.88308440158
6491,215774.2046978091
13218,197678.10822247743
13101,100523.76114078451
10462,143069.7043944893
4079,184925.3657242009
1506,450560.46908771095
14107,130555.04009149088
12215,289877.28466646606
11576,325580.16653566965
10567,235332.50308644882
12713,212611.95150729353
1468,401440.8742385301
2549,242533.42111222257
4172,236043.025495332
12380,247565.36960749363
3513,109573.10616459153
8165,262907.8350657632
1127,223401.71513096563
14601,425522.24768500985
15526,324387.79511635454
986,363920.0155422662
14968,200771.04661043824
9348,230413.4581256417
6317,278931.3177450126
7497,82744.78715642817
5079,338689.1724132448
528,175529.45625793815
10964,155587.90213053479
5812,308594.6887789312
11022,204391.20529848547
16251,136247.3310707154
5863,113591.28783779865
8664,217390.47347652193
5396,206168.60093460578
6917,266760.60932138766
12776,124055.21338104497
473,244068.96041304237
13333,209334.41999093594
13023,185797.61171460696
7357,199249.39989408755
10955,421933.0584158762
11914,358522.36649333395
12535,150415.4230724885
11205,185776.3275225374
13209,183604.24990062867
16119,337978.580210501
2174,198724.53348416343
4834,204448.57145219832
10151,197731.87546660856
5584,204437.39219421629
6672,212615.70941849583
12858,281895.19551512296
5106,160769.21692021645
8884,184060.63966650743
13766,154684.4685475571
12556,131988.4061773159
12910,225786.48800499542
6258,127516.01668847338
7100,242142.25142112785
1793,189957.26544220065
3335,188891.6358529206
12835,175158.86528149902
10591,156388.13026401092
15707,224633.3531500511
16389,162131.0969751858
7440,384004.18628915586
6293,174948.50669634284
3937,197571.32396230404
16527,185279.22583939938
5102,235339.02630749487
10734,337915.062730836
7986,159200.39153228214
6495,89658.69885915167
9571,226442.01998056498
5131,217561.3693986872
10761,265762.17617355136
143,395131.8377599594
13829,169950.86017907874
13662,235938.7204299052
1771,152608.98334980174
5448,195037.3227277334
8594,165317.47586887534
12038,255889.680033012
16471,180063.38567259052
16764,150057.2535692218
1282,169404.11837155177
15101,270123.50346640666
9473,136358.74936825482
2324,397912.0207197642
14448,239177.6535741153
6000,75321.45059933528
2077,139257.6126113201
12960,229677.36406003128
15837,196623.76605325888
8805,225358.09129664436
9987,232899.21816136065
1580,337694.0393388569
11089,126049.02782103547
10926,223429.24962739702
12773,428455.89487520064
6490,263596.8927506302
10858,126229.99403289465
2831,128835.75663043777
16326,156796.87236581824
371,234458.244182905
8852,189150.70277540115
6713,285060.058205848
4230,227155.56478692734
3639,217051.4610161591
3642,192792.9429724424
5149,213844.5793725053
2861,193461.2954826526
13300,78780.37068560887
2807,409584.6493697999
5919,97030.61075597316
12716,471773.73039969534
4271,257202.726793982
16055,264129.52048555453
3747,285933.216635484
5857,229077.7656341373
6884,331951.603751819
16027,301528.0149582988
3512,304725.1598640573
5181,179464.6682862603
16732,283692.03913883504
1908,179010.52891238194
12082,170857.11401689105
7286,138146.3613233376
8216,139009.8186371748
6929,326321.27047603147
3950,292427.13412320084
12479,180033.4697172106
877,130854.96000209173
1366,195094.0016916854
384,137327.54201687782
5767,217279.75569692277
6910,151969.4982051388
187,207898.2339159326
10164,296390.4207120835
8603,247527.09271045454
15834,150874.93913883617
3078,128751.51369735319
3479,248528.69584585304
6671,238933.94524492667
6078,154754.73576479536
16271,100960.3148160111
16191,171806.75577124217
11544,198256.95010282082
7781,196791.17870549526
14918,290670.13176467514
6238,189522.70112124816
12989,184854.48084853266
11907,178496.45351060276
9696,149837.9815122006
14084,339116.58210499823
3895,160332.57313292206
4367,171190.79684841353
8453,68559.70771214734
7638,347575.62368257553
8373,241013.2775806937
4674,179694.85072106373
15787,143086.70254396542
5903,290813.79079133156
13679,206252.29703098757
9018,400101.37531559117
15823,276197.7292579535
13289,151958.27222531824
9896,179882.5248484027
14436,196710.34936370433
5547,248389.2849167895
4048,352225.8281082982
16579,219144.1124266642
8550,207259.3272860847
9385,298022.65290200507
5242,153404.93664516017
31,188506.55527146423
6144,290762.87230405485
3990,185645.1889407073
2523,87425.70945752271
12608,270489.96639794885
7234,176302.52775429483
15264,213361.53993272234
9623,183718.4810360653
3161,335858.66881336574
7425,105008.76697856665
13021,281937.6391755227
4044,152465.7900183877
15411,235300.87118216645
979,287831.85856262007
5514,234955.99182299894
4817,169537.27649528638
2115,185483.3449538783
10571,278186.6255723681
8992,231299.55417700415
15546,170262.1598792534
11359,127916.85239463008
11972,184007.2068615624
12838,159052.71435766935
5948,128119.34330190554
422,290790.20846990554
4855,140599.3646010957
16197,111885.42985917322
8926,419808.68185309344
5703,173466.67639022265
8848,217527.04147929262
7039,298953.85267420503
3806,165413.7810984106
15154,237584.95394421075
13132,197706.09116039748
7438,213357.4828541325
4398,220383.19330234046
2440,187924.3530655161
3751,140639.3753703714
1476,183883.86289741355
2264,315023.6348747789
16444,163001.36483236085
10704,182329.16433448307
4033,148909.16807859353
4508,121421.70534053922
16290,256050.3472329234
10387,211598.88922036666
5457,155246.6663107954
4910,281891.32388211647
7451,191589.4630764952
10732,163910.08765446025
8015,90666.74569974076
6148,189237.44273211545
5892,249170.7759634714
7825,219517.56607456482
6851,208190.08311466008
6633,182831.19475014426
2139,282105.43710324884
10213,263549.0504447248
2830,203294.49877924356
13907,134778.4973487364
15897,365960.1125621791
8311,179170.49586636192
14230,197634.0495524969
3878,203365.58996872205
13732,170408.74918532083
12110,184448.10936743638
10675,392174.9881800327
12946,122355.69832492161
16754,213638.44264830512
4394,251717.49991301735
16728,177917.81816288442
14378,330418.00545383425
9949,184054.97042487192
994,179741.3419445141
13258,142528.59740284545
5883,363984.2220662161
6933,305070.1542491778
13193,211050.00283068174
13286,163159.04071995095
13407,330922.1806036198
7512,116665.86005369233
7221,192870.49480846417
14428,208049.48868669366
1740,196519.86269989406
3,141691.49202598256
12952,216256.15973719486
11537,135929.60198129545
2558,131185.23360140837
14081,249210.1052554786
3517,214503.49875799828
7149,227828.69932733304
15777,121012.90608560586
8995,229857.2186319502
826,416932.7442963036
509,260655.39824036817
14875,323132.3089407684
6591,150971.92980048072
11283,102572.19747700932
9897,249673.26268166173
14902,188311.85788252202
14291,183391.69723659471
3162,234229.4873157343
4206,186909.63948297125
11580,196021.60251013047
2007,213408.85275652417
14939,382410.7783781605
13572,264007.7226485571
10720,167702.9262972691
